method,step,sumA,maxAbsCoef
Random Poisson (λ=1) (sample 24),39,3244,864.0
Random Poisson (λ=1) (sample 24),40,3414,783.0
Random Poisson (λ=1) (sample 24),41,3588,1194.0
Random Poisson (λ=1) (sample 24),42,3768,2042.0
Random Poisson (λ=1) (sample 24),43,3954,3290.0
Random Poisson (λ=1) (sample 24),44,4146,2392.0
Random Poisson (λ=1) (sample 24),45,4342,4157.0
Random Poisson (λ=1) (sample 24),46,4540,2252.0
Random Poisson (λ=1) (sample 24),47,4742,2296.0
Random Poisson (λ=1) (sample 24),48,4946,2352.0
Random Poisson (λ=1) (sample 24),49,5152,3516.0
Random Poisson (λ=1) (sample 24),50,5362,6065.0
Random Poisson (λ=1) (sample 24),51,5576,6904.0
Random Poisson (λ=1) (sample 24),52,5792,12494.0
Random Poisson (λ=1) (sample 24),53,6010,3145.0
Random Poisson (λ=1) (sample 24),54,6232,4037.0
Random Poisson (λ=1) (sample 24),55,6458,7453.0
Random Poisson (λ=1) (sample 24),56,6686,5049.0
Random Poisson (λ=1) (sample 24),57,6918,8813.0
Random Poisson (λ=1) (sample 24),58,7152,6101.0
Random Poisson (λ=1) (sample 24),59,7390,8589.0
Random Poisson (λ=1) (sample 24),60,7636,13315.0
Random Poisson (λ=1) (sample 24),61,7884,10630.0
Random Poisson (λ=1) (sample 24),62,8138,12023.0
Random Poisson (λ=1) (sample 24),63,8396,23048.0
Random Poisson (λ=1) (sample 24),64,8656,10232.0
Random Poisson (λ=1) (sample 24),65,8920,15153.0
Random Poisson (λ=1) (sample 24),66,9186,10723.0
Random Poisson (λ=1) (sample 24),67,9456,7217.0
Random Poisson (λ=1) (sample 24),68,9730,11939.0
Random Poisson (λ=1) (sample 24),69,10008,21655.0
Random Poisson (λ=1) (sample 24),70,10290,28695.0
Random Poisson (λ=1) (sample 24),71,10574,50287.0
Random Poisson (λ=1) (sample 24),72,10862,94184.0
Random Poisson (λ=1) (sample 24),73,11158,25373.0
Random Poisson (λ=1) (sample 24),74,11458,32206.0
Random Poisson (λ=1) (sample 24),75,11760,29258.0
Random Poisson (λ=1) (sample 24),76,12066,21247.0
Random Poisson (λ=1) (sample 24),77,12376,29699.0
Random Poisson (λ=1) (sample 24),78,12692,28975.0
Random Poisson (λ=1) (sample 24),79,13012,42343.0
Random Poisson (λ=1) (sample 24),80,13340,55840.0
Random Poisson (λ=1) (sample 24),81,13670,86814.0
Random Poisson (λ=1) (sample 24),82,14006,105594.0
Random Poisson (λ=1) (sample 24),83,14346,167489.0
Random Poisson (λ=1) (sample 24),84,14690,270021.0
Random Poisson (λ=1) (sample 24),85,15036,377237.0
Random Poisson (λ=1) (sample 24),86,15388,232934.0
Random Poisson (λ=1) (sample 24),87,15744,349368.0
Random Poisson (λ=1) (sample 24),88,16102,277377.0
Random Poisson (λ=1) (sample 24),89,16462,453977.0
Random Poisson (λ=1) (sample 24),90,16826,644992.0
Random Poisson (λ=1) (sample 24),91,17192,1035634.0
Random Poisson (λ=1) (sample 24),92,17564,1107245.0
Random Poisson (λ=1) (sample 24),93,17940,1864023.0
Random Poisson (λ=1) (sample 24),94,18318,527463.0
Random Poisson (λ=1) (sample 24),95,18700,662664.0
Random Poisson (λ=1) (sample 24),96,19088,799157.0
Random Poisson (λ=1) (sample 24),97,19478,1076370.0
Random Poisson (λ=1) (sample 24),98,19872,1371123.0
Random Poisson (λ=1) (sample 25),1,6,1.0
Random Poisson (λ=1) (sample 25),2,16,1.0
Random Poisson (λ=1) (sample 25),3,34,1.0
Random Poisson (λ=1) (sample 25),4,54,1.0
Random Poisson (λ=1) (sample 25),5,78,2.0
Random Poisson (λ=1) (sample 25),6,106,2.0
Random Poisson (λ=1) (sample 25),7,140,2.0
Random Poisson (λ=1) (sample 25),8,178,2.0
Random Poisson (λ=1) (sample 25),9,218,4.0
Random Poisson (λ=1) (sample 25),10,262,3.0
Random Poisson (λ=1) (sample 25),11,310,4.0
Random Poisson (λ=1) (sample 25),12,362,6.0
Random Poisson (λ=1) (sample 25),13,420,5.0
Random Poisson (λ=1) (sample 25),14,480,6.0
Random Poisson (λ=1) (sample 25),15,546,7.0
Random Poisson (λ=1) (sample 25),16,618,11.0
Random Poisson (λ=1) (sample 25),17,692,16.0
Random Poisson (λ=1) (sample 25),18,772,16.0
Random Poisson (λ=1) (sample 25),19,856,21.0
Random Poisson (λ=1) (sample 25),20,946,33.0
Random Poisson (λ=1) (sample 25),21,1046,23.0
Random Poisson (λ=1) (sample 25),22,1148,35.0
Random Poisson (λ=1) (sample 25),23,1256,29.0
Random Poisson (λ=1) (sample 25),24,1366,24.0
Random Poisson (λ=1) (sample 25),25,1480,27.0
Random Poisson (λ=1) (sample 25),26,1600,34.0
Random Poisson (λ=1) (sample 25),27,1722,41.0
Random Poisson (λ=1) (sample 25),28,1850,58.0
Random Poisson (λ=1) (sample 25),29,1984,66.0
Random Poisson (λ=1) (sample 25),30,2120,100.0
Random Poisson (λ=1) (sample 25),31,2258,145.0
Random Poisson (λ=1) (sample 25),32,2398,85.0
Random Poisson (λ=1) (sample 25),33,2542,115.0
Random Poisson (λ=1) (sample 25),34,2688,160.0
Random Poisson (λ=1) (sample 25),35,2836,192.0
Random Poisson (λ=1) (sample 25),36,2986,261.0
Random Poisson (λ=1) (sample 25),37,3140,306.0
Random Poisson (λ=1) (sample 25),38,3298,429.0
Random Poisson (λ=1) (sample 25),39,3462,622.0
Random Poisson (λ=1) (sample 25),40,3636,671.0
Random Poisson (λ=1) (sample 25),41,3812,796.0
Random Poisson (λ=1) (sample 25),42,3994,933.0
Random Poisson (λ=1) (sample 25),43,4180,968.0
Random Poisson (λ=1) (sample 25),44,4368,1091.0
Random Poisson (λ=1) (sample 25),45,4558,1514.0
Random Poisson (λ=1) (sample 25),46,4750,1832.0
Random Poisson (λ=1) (sample 25),47,4946,2497.0
Random Poisson (λ=1) (sample 25),48,5148,3215.0
Random Poisson (λ=1) (sample 25),49,5354,3865.0
Random Poisson (λ=1) (sample 25),50,5562,5148.0
Random Poisson (λ=1) (sample 25),51,5774,6535.0
Random Poisson (λ=1) (sample 25),52,5990,8275.0
Random Poisson (λ=1) (sample 25),53,6212,10442.0
Random Poisson (λ=1) (sample 25),54,6438,13094.0
Random Poisson (λ=1) (sample 25),55,6668,16105.0
Random Poisson (λ=1) (sample 25),56,6900,21361.0
Random Poisson (λ=1) (sample 25),57,7134,27269.0
Random Poisson (λ=1) (sample 25),58,7372,36856.0
Random Poisson (λ=1) (sample 25),59,7614,46271.0
Random Poisson (λ=1) (sample 25),60,7860,60646.0
Random Poisson (λ=1) (sample 25),61,8112,74949.0
Random Poisson (λ=1) (sample 25),62,8366,97222.0
Random Poisson (λ=1) (sample 25),63,8628,117799.0
Random Poisson (λ=1) (sample 25),64,8892,148561.0
Random Poisson (λ=1) (sample 25),65,9160,185855.0
Random Poisson (λ=1) (sample 25),66,9436,223282.0
Random Poisson (λ=1) (sample 25),67,9714,273938.0
Random Poisson (λ=1) (sample 25),68,9996,338234.0
Random Poisson (λ=1) (sample 25),69,10282,414648.0
Random Poisson (λ=1) (sample 25),70,10572,513212.0
Random Poisson (λ=1) (sample 25),71,10864,644561.0
Random Poisson (λ=1) (sample 25),72,11160,812056.0
Random Poisson (λ=1) (sample 25),73,11460,1014295.0
Random Poisson (λ=1) (sample 25),74,11764,1283100.0
Random Poisson (λ=1) (sample 25),75,12070,1628053.0
Random Poisson (λ=1) (sample 25),76,12382,2044113.0
Random Poisson (λ=1) (sample 25),77,12698,2550172.0
Random Poisson (λ=1) (sample 25),78,13022,3068663.0
Random Poisson (λ=1) (sample 25),79,13352,3638319.0
Random Poisson (λ=1) (sample 25),80,13684,4401481.0
Random Poisson (λ=1) (sample 25),81,14018,5418415.0
Random Poisson (λ=1) (sample 25),82,14356,6766379.0
Random Poisson (λ=1) (sample 25),83,14700,8054449.0
Random Poisson (λ=1) (sample 25),84,15048,9797213.0
Random Poisson (λ=1) (sample 25),85,15398,12076149.0
Random Poisson (λ=1) (sample 25),86,15752,15043295.0
Random Poisson (λ=1) (sample 25),87,16110,18537774.0
Random Poisson (λ=1) (sample 25),88,16474,22601438.0
Random Poisson (λ=1) (sample 25),89,16842,27585622.0
Random Poisson (λ=1) (sample 25),90,17216,33107980.0
Random Poisson (λ=1) (sample 25),91,17596,38839275.0
Random Poisson (λ=1) (sample 25),92,17978,46631798.0
Random Poisson (λ=1) (sample 25),93,18364,56274762.0
Random Poisson (λ=1) (sample 25),94,18754,68018940.0
Random Poisson (λ=1) (sample 25),95,19148,82892733.0
Random Poisson (λ=1) (sample 25),96,19544,102210914.0
Random Poisson (λ=1) (sample 25),97,19942,126849098.0
Random Poisson (λ=1) (sample 26),1,6,1.0
Random Poisson (λ=1) (sample 26),2,16,1.0
Random Poisson (λ=1) (sample 26),3,34,1.0
Random Poisson (λ=1) (sample 26),4,54,1.0
Random Poisson (λ=1) (sample 26),5,78,2.0
Random Poisson (λ=1) (sample 26),6,106,2.0
Random Poisson (λ=1) (sample 26),7,136,2.0
Random Poisson (λ=1) (sample 26),8,170,2.0
Random Poisson (λ=1) (sample 26),9,210,3.0
Random Poisson (λ=1) (sample 26),10,254,5.0
Random Poisson (λ=1) (sample 26),11,304,4.0
Random Poisson (λ=1) (sample 26),12,356,6.0
Random Poisson (λ=1) (sample 26),13,412,9.0
Random Poisson (λ=1) (sample 26),14,472,11.0
Random Poisson (λ=1) (sample 26),15,542,9.0
Random Poisson (λ=1) (sample 26),16,616,9.0
Random Poisson (λ=1) (sample 26),17,692,10.0
Random Poisson (λ=1) (sample 26),18,774,14.0
Random Poisson (λ=1) (sample 26),19,862,16.0
Random Poisson (λ=1) (sample 26),20,956,24.0
Random Poisson (λ=1) (sample 26),21,1052,17.0
Random Poisson (λ=1) (sample 26),22,1156,23.0
Random Poisson (λ=1) (sample 26),23,1266,28.0
Random Poisson (λ=1) (sample 26),24,1380,41.0
Random Poisson (λ=1) (sample 26),25,1496,37.0
Random Poisson (λ=1) (sample 26),26,1616,69.0
Random Poisson (λ=1) (sample 26),27,1740,82.0
Random Poisson (λ=1) (sample 26),28,1866,125.0
Random Poisson (λ=1) (sample 26),29,1996,216.0
Random Poisson (λ=1) (sample 26),30,2132,402.0
Random Poisson (λ=1) (sample 26),31,2270,225.0
Random Poisson (λ=1) (sample 26),32,2410,279.0
Random Poisson (λ=1) (sample 26),33,2554,174.0
Random Poisson (λ=1) (sample 26),34,2702,272.0
Random Poisson (λ=1) (sample 26),35,2854,455.0
Random Poisson (λ=1) (sample 26),36,3010,522.0
Random Poisson (λ=1) (sample 26),37,3168,929.0
Random Poisson (λ=1) (sample 26),38,3334,508.0
Random Poisson (λ=1) (sample 26),39,3506,756.0
Random Poisson (λ=1) (sample 26),40,3690,1199.0
Random Poisson (λ=1) (sample 26),41,3878,1909.0
Random Poisson (λ=1) (sample 26),42,4070,1641.0
Random Poisson (λ=1) (sample 26),43,4268,2282.0
Random Poisson (λ=1) (sample 26),44,4470,1400.0
Random Poisson (λ=1) (sample 26),45,4678,1732.0
Random Poisson (λ=1) (sample 26),46,4890,739.0
Random Poisson (λ=1) (sample 26),47,5108,1087.0
Random Poisson (λ=1) (sample 26),48,5330,1158.0
Random Poisson (λ=1) (sample 26),49,5558,1868.0
Random Poisson (λ=1) (sample 26),50,5788,2243.0
Random Poisson (λ=1) (sample 26),51,6022,3868.0
Random Poisson (λ=1) (sample 26),52,6258,2229.0
Random Poisson (λ=1) (sample 26),53,6496,2519.0
Random Poisson (λ=1) (sample 26),54,6738,3137.0
Random Poisson (λ=1) (sample 26),55,6986,3771.0
Random Poisson (λ=1) (sample 26),56,7240,5382.0
Random Poisson (λ=1) (sample 26),57,7500,8479.0
Random Poisson (λ=1) (sample 26),58,7762,5130.0
Random Poisson (λ=1) (sample 26),59,8028,6272.0
Random Poisson (λ=1) (sample 26),60,8298,7627.0
Random Poisson (λ=1) (sample 26),61,8572,10822.0
Random Poisson (λ=1) (sample 26),62,8852,14868.0
Random Poisson (λ=1) (sample 26),63,9138,18387.0
Random Poisson (λ=1) (sample 26),64,9426,25952.0
Random Poisson (λ=1) (sample 26),65,9722,25060.0
Random Poisson (λ=1) (sample 26),66,10022,35581.0
Random Poisson (λ=1) (sample 26),67,10326,36272.0
Random Poisson (λ=1) (sample 26),68,10634,37869.0
Random Poisson (λ=1) (sample 26),69,10946,55122.0
Random Poisson (λ=1) (sample 26),70,11264,72229.0
Random Poisson (λ=1) (sample 26),71,11584,106258.0
Random Poisson (λ=1) (sample 26),72,11912,123691.0
Random Poisson (λ=1) (sample 26),73,12242,118349.0
Random Poisson (λ=1) (sample 26),74,12578,105280.0
Random Poisson (λ=1) (sample 26),75,12918,125086.0
Random Poisson (λ=1) (sample 26),76,13262,169649.0
Random Poisson (λ=1) (sample 26),77,13608,248468.0
Random Poisson (λ=1) (sample 26),78,13956,218302.0
Random Poisson (λ=1) (sample 26),79,14308,308659.0
Random Poisson (λ=1) (sample 26),80,14664,402876.0
Random Poisson (λ=1) (sample 26),81,15022,539148.0
Random Poisson (λ=1) (sample 26),82,15382,652749.0
Random Poisson (λ=1) (sample 26),83,15744,745807.0
Random Poisson (λ=1) (sample 26),84,16108,991832.0
Random Poisson (λ=1) (sample 26),85,16478,1393822.0
Random Poisson (λ=1) (sample 26),86,16852,1435742.0
Random Poisson (λ=1) (sample 26),87,17232,1810593.0
Random Poisson (λ=1) (sample 26),88,17616,2386932.0
Random Poisson (λ=1) (sample 26),89,18006,3106853.0
Random Poisson (λ=1) (sample 26),90,18406,3536634.0
Random Poisson (λ=1) (sample 26),91,18808,4381504.0
Random Poisson (λ=1) (sample 26),92,19214,5425551.0
Random Poisson (λ=1) (sample 26),93,19624,6771521.0
Random Poisson (λ=1) (sample 27),1,4,1.0
Random Poisson (λ=1) (sample 27),2,12,1.0
Random Poisson (λ=1) (sample 27),3,22,1.0
Random Poisson (λ=1) (sample 27),4,36,2.0
Random Poisson (λ=1) (sample 27),5,54,1.0
Random Poisson (λ=1) (sample 27),6,76,1.0
Random Poisson (λ=1) (sample 27),7,100,2.0
Random Poisson (λ=1) (sample 27),8,128,4.0
Random Poisson (λ=1) (sample 27),9,162,4.0
Random Poisson (λ=1) (sample 27),10,198,5.0
Random Poisson (λ=1) (sample 27),11,238,7.0
Random Poisson (λ=1) (sample 27),12,282,6.0
Random Poisson (λ=1) (sample 27),13,330,7.0
Random Poisson (λ=1) (sample 27),14,380,10.0
Random Poisson (λ=1) (sample 27),15,434,16.0
Random Poisson (λ=1) (sample 27),16,496,24.0
Random Poisson (λ=1) (sample 27),17,562,28.0
Random Poisson (λ=1) (sample 27),18,630,46.0
Random Poisson (λ=1) (sample 27),19,702,46.0
Random Poisson (λ=1) (sample 27),20,782,90.0
Random Poisson (λ=1) (sample 27),21,864,103.0
Random Poisson (λ=1) (sample 27),22,948,56.0
Random Poisson (λ=1) (sample 27),23,1036,80.0
Random Poisson (λ=1) (sample 27),24,1126,47.0
Random Poisson (λ=1) (sample 27),25,1220,68.0
Random Poisson (λ=1) (sample 27),26,1320,114.0
Random Poisson (λ=1) (sample 27),27,1424,116.0
Random Poisson (λ=1) (sample 27),28,1532,83.0
Random Poisson (λ=1) (sample 27),29,1644,143.0
Random Poisson (λ=1) (sample 27),30,1758,129.0
Random Poisson (λ=1) (sample 27),31,1874,137.0
Random Poisson (λ=1) (sample 27),32,1994,160.0
Random Poisson (λ=1) (sample 27),33,2122,154.0
Random Poisson (λ=1) (sample 27),34,2254,245.0
Random Poisson (λ=1) (sample 27),35,2388,333.0
Random Poisson (λ=1) (sample 27),36,2526,359.0
Random Poisson (λ=1) (sample 27),37,2672,647.0
Random Poisson (λ=1) (sample 27),38,2820,879.0
Random Poisson (λ=1) (sample 27),39,2972,1515.0
Random Poisson (λ=1) (sample 27),40,3130,2393.0
Random Poisson (λ=1) (sample 27),41,3294,3177.0
Random Poisson (λ=1) (sample 27),42,3460,5748.0
Random Poisson (λ=1) (sample 27),43,3628,4599.0
Random Poisson (λ=1) (sample 27),44,3798,4096.0
Random Poisson (λ=1) (sample 27),45,3974,3655.0
Random Poisson (λ=1) (sample 27),46,4152,5172.0
Random Poisson (λ=1) (sample 27),47,4332,7299.0
Random Poisson (λ=1) (sample 27),48,4514,4285.0
Random Poisson (λ=1) (sample 27),49,4700,7247.0
Random Poisson (λ=1) (sample 27),50,4890,12041.0
Random Poisson (λ=1) (sample 27),51,5084,5616.0
Random Poisson (λ=1) (sample 27),52,5286,7184.0
Random Poisson (λ=1) (sample 27),53,5496,7307.0
Random Poisson (λ=1) (sample 27),54,5708,13288.0
Random Poisson (λ=1) (sample 27),55,5922,5257.0
Random Poisson (λ=1) (sample 27),56,6142,2483.0
Random Poisson (λ=1) (sample 27),57,6366,3926.0
Random Poisson (λ=1) (sample 27),58,6596,5864.0
Random Poisson (λ=1) (sample 27),59,6830,7575.0
Random Poisson (λ=1) (sample 27),60,7072,2788.0
Random Poisson (λ=1) (sample 27),61,7316,4959.0
Random Poisson (λ=1) (sample 27),62,7562,4659.0
Random Poisson (λ=1) (sample 27),63,7816,6615.0
Random Poisson (λ=1) (sample 27),64,8074,5028.0
Random Poisson (λ=1) (sample 27),65,8334,5292.0
Random Poisson (λ=1) (sample 27),66,8596,7718.0
Random Poisson (λ=1) (sample 27),67,8864,6479.0
Random Poisson (λ=1) (sample 27),68,9134,7951.0
Random Poisson (λ=1) (sample 27),69,9412,9662.0
Random Poisson (λ=1) (sample 27),70,9692,8613.0
Random Poisson (λ=1) (sample 27),71,9976,10711.0
Random Poisson (λ=1) (sample 27),72,10270,8975.0
Random Poisson (λ=1) (sample 27),73,10568,9825.0
Random Poisson (λ=1) (sample 27),74,10870,11642.0
Random Poisson (λ=1) (sample 27),75,11176,11787.0
Random Poisson (λ=1) (sample 27),76,11484,15268.0
Random Poisson (λ=1) (sample 27),77,11794,17375.0
Random Poisson (λ=1) (sample 27),78,12110,25320.0
Random Poisson (λ=1) (sample 27),79,12430,39697.0
Random Poisson (λ=1) (sample 27),80,12756,52008.0
Random Poisson (λ=1) (sample 27),81,13084,50342.0
Random Poisson (λ=1) (sample 27),82,13418,89833.0
Random Poisson (λ=1) (sample 27),83,13756,60228.0
Random Poisson (λ=1) (sample 27),84,14100,32635.0
Random Poisson (λ=1) (sample 27),85,14450,40171.0
Random Poisson (λ=1) (sample 27),86,14804,55497.0
Random Poisson (λ=1) (sample 27),87,15160,70157.0
Random Poisson (λ=1) (sample 27),88,15518,84603.0
Random Poisson (λ=1) (sample 27),89,15878,126438.0
Random Poisson (λ=1) (sample 27),90,16240,127574.0
Random Poisson (λ=1) (sample 27),91,16606,143184.0
Random Poisson (λ=1) (sample 27),92,16974,116904.0
Random Poisson (λ=1) (sample 27),93,17352,105053.0
Random Poisson (λ=1) (sample 27),94,17732,141754.0
Random Poisson (λ=1) (sample 27),95,18116,201134.0
Random Poisson (λ=1) (sample 27),96,18504,242315.0
Random Poisson (λ=1) (sample 27),97,18896,243826.0
Random Poisson (λ=1) (sample 27),98,19294,328700.0
Random Poisson (λ=1) (sample 27),99,19694,403648.0
Random Poisson (λ=1) (sample 28),1,4,1.0
Random Poisson (λ=1) (sample 28),2,12,1.0
Random Poisson (λ=1) (sample 28),3,22,1.0
Random Poisson (λ=1) (sample 28),4,36,2.0
Random Poisson (λ=1) (sample 28),5,54,1.0
Random Poisson (λ=1) (sample 28),6,78,2.0
Random Poisson (λ=1) (sample 28),7,104,2.0
Random Poisson (λ=1) (sample 28),8,136,2.0
Random Poisson (λ=1) (sample 28),9,170,2.0
Random Poisson (λ=1) (sample 28),10,206,3.0
Random Poisson (λ=1) (sample 28),11,244,3.0
Random Poisson (λ=1) (sample 28),12,286,4.0
Random Poisson (λ=1) (sample 28),13,330,4.0
Random Poisson (λ=1) (sample 28),14,380,5.0
Random Poisson (λ=1) (sample 28),15,434,9.0
Random Poisson (λ=1) (sample 28),16,492,8.0
Random Poisson (λ=1) (sample 28),17,554,6.0
Random Poisson (λ=1) (sample 28),18,618,7.0
Random Poisson (λ=1) (sample 28),19,688,12.0
Random Poisson (λ=1) (sample 28),20,764,19.0
Random Poisson (λ=1) (sample 28),21,846,28.0
Random Poisson (λ=1) (sample 28),22,930,46.0
Random Poisson (λ=1) (sample 28),23,1018,64.0
Random Poisson (λ=1) (sample 28),24,1112,90.0
Random Poisson (λ=1) (sample 28),25,1208,136.0
Random Poisson (λ=1) (sample 28),26,1310,228.0
Random Poisson (λ=1) (sample 28),27,1418,345.0
Random Poisson (λ=1) (sample 28),28,1528,556.0
Random Poisson (λ=1) (sample 28),29,1640,261.0
Random Poisson (λ=1) (sample 28),30,1754,269.0
Random Poisson (λ=1) (sample 28),31,1870,475.0
Random Poisson (λ=1) (sample 28),32,1988,628.0
Random Poisson (λ=1) (sample 28),33,2114,165.0
Random Poisson (λ=1) (sample 28),34,2242,264.0
Random Poisson (λ=1) (sample 28),35,2374,243.0
Random Poisson (λ=1) (sample 28),36,2514,239.0
Random Poisson (λ=1) (sample 28),37,2658,386.0
Random Poisson (λ=1) (sample 28),38,2804,549.0
Random Poisson (λ=1) (sample 28),39,2952,404.0
Random Poisson (λ=1) (sample 28),40,3102,289.0
Random Poisson (λ=1) (sample 28),41,3254,352.0
Random Poisson (λ=1) (sample 28),42,3410,543.0
Random Poisson (λ=1) (sample 28),43,3568,814.0
Random Poisson (λ=1) (sample 28),44,3728,525.0
Random Poisson (λ=1) (sample 28),45,3892,755.0
Random Poisson (λ=1) (sample 28),46,4058,437.0
Random Poisson (λ=1) (sample 28),47,4230,654.0
Random Poisson (λ=1) (sample 28),48,4404,692.0
Random Poisson (λ=1) (sample 28),49,4582,1008.0
Random Poisson (λ=1) (sample 28),50,4762,1272.0
Random Poisson (λ=1) (sample 28),51,4950,1770.0
Random Poisson (λ=1) (sample 28),52,5140,2797.0
Random Poisson (λ=1) (sample 28),53,5334,4378.0
Random Poisson (λ=1) (sample 28),54,5532,2773.0
Random Poisson (λ=1) (sample 28),55,5734,3114.0
Random Poisson (λ=1) (sample 28),56,5948,2663.0
Random Poisson (λ=1) (sample 28),57,6166,3356.0
Random Poisson (λ=1) (sample 28),58,6386,3846.0
Random Poisson (λ=1) (sample 28),59,6610,5723.0
Random Poisson (λ=1) (sample 28),60,6838,5095.0
Random Poisson (λ=1) (sample 28),61,7068,5079.0
Random Poisson (λ=1) (sample 28),62,7302,6041.0
Random Poisson (λ=1) (sample 28),63,7538,7919.0
